show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,popularity_score
s540,Movie,Show Title 540,Director 40,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6",India,"January 26, 2004",2003,TV-MA,173 min,Romance,A generic description of the show content.,96.9
s541,Movie,Show Title 541,Director 41,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7",Japan,"January 3, 1996",1996,TV-14,156 min,"Action, Drama, Documentary",A generic description of the show content.,73.7
s542,Movie,Show Title 542,Director 42,"Actor 0, Actor 1",Japan,"January 21, 2018",2016,R,95 min,Romance,A generic description of the show content.,100.0
s543,Movie,Show Title 543,Director 43,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4",India,"January 5, 2010",2010,R,149 min,"Comedy, Action, Documentary",A generic description of the show content.,100.0
s544,TV Show,Show Title 544,Director 44,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5",United Kingdom,"January 26, 2023",2022,TV-MA,2 Season,Thriller,A generic description of the show content.,90.3
s545,Movie,Show Title 545,Director 45,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7",United States,"January 17, 1994",1993,TV-MA,150 min,"Action, Drama",A generic description of the show content.,72.5
s546,TV Show,Show Title 546,Director 46,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4",India,"January 18, 2004",2002,TV-PG,8 Season,"Romance, Documentary",A generic description of the show content.,88.8
s547,Movie,Show Title 547,Director 47,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7",United States,"January 14, 2018",2017,TV-14,121 min,"Documentary, Drama, Romance",A generic description of the show content.,100.0
s548,Movie,Show Title 548,Director 48,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8",United States,"January 20, 1991",1991,R,178 min,"Comedy, Action",A generic description of the show content.,83.2
s549,Movie,Show Title 549,Director 49,"Actor 0, Actor 1, Actor 2",Japan,"January 4, 2004",2002,PG-13,167 min,"Comedy, Romance",A generic description of the show content.,73.0
s550,Movie,Show Title 550,Director 50,"Actor 0, Actor 1, Actor 2",United Kingdom,"January 10, 2000",1999,R,116 min,Action,A generic description of the show content.,80.4
s551,Movie,Show Title 551,Director 51,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8, Actor 9",United States,"January 25, 2025",2024,TV-PG,107 min,Documentary,A generic description of the show content.,100.0
s552,Movie,Show Title 552,Director 52,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8, Actor 9",United Kingdom,"January 2, 2000",1999,TV-MA,168 min,"Romance, Drama, Thriller",A generic description of the show content.,100.0
s553,Movie,Show Title 553,Director 53,"Actor 0, Actor 1, Actor 2",United States,"January 13, 2009",2007,TV-14,86 min,"Romance, Drama",A generic description of the show content.,94.0
s554,Movie,Show Title 554,Director 54,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7",South Korea,"January 8, 2014",2013,TV-PG,93 min,Action,A generic description of the show content.,100.0
s555,TV Show,Show Title 555,Director 55,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4",United States,"January 17, 2011",2010,TV-PG,8 Season,"Documentary, Drama, Comedy",A generic description of the show content.,95.9
s556,TV Show,Show Title 556,Director 56,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7",United States,"January 24, 2005",2005,PG-13,9 Season,"Action, Thriller",A generic description of the show content.,93.6
s557,Movie,Show Title 557,Director 57,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7",United States,"January 27, 2009",2009,TV-PG,110 min,"Action, Drama, Sci-Fi",A generic description of the show content.,100.0
s558,TV Show,Show Title 558,Director 58,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8, Actor 9",United States,"January 22, 2013",2011,TV-MA,7 Season,"Comedy, Drama, Thriller",A generic description of the show content.,100.0
s559,Movie,Show Title 559,Director 59,"Actor 0, Actor 1, Actor 2, Actor 3",India,"January 7, 2019",2017,TV-MA,119 min,"Action, Thriller, Documentary",A generic description of the show content.,100.0
s560,Movie,Show Title 560,Director 60,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8, Actor 9",United Kingdom,"January 5, 2003",2002,TV-MA,97 min,"Romance, Sci-Fi",A generic description of the show content.,95.9
s561,Movie,Show Title 561,Director 61,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8, Actor 9",India,"January 24, 2000",2000,TV-MA,120 min,Documentary,A generic description of the show content.,100.0
s562,Movie,Show Title 562,Director 62,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5",Japan,"January 15, 1993",1991,TV-14,177 min,"Thriller, Sci-Fi",A generic description of the show content.,77.2
s563,Movie,Show Title 563,Director 63,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5",United States,"January 20, 2000",1998,TV-PG,103 min,Sci-Fi,A generic description of the show content.,75.7
s564,Movie,Show Title 564,Director 64,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8",United States,"January 5, 1993",1991,TV-PG,125 min,Romance,A generic description of the show content.,86.5
s565,Movie,Show Title 565,Director 65,"Actor 0, Actor 1, Actor 2, Actor 3",United Kingdom,"January 7, 2001",2001,PG-13,129 min,"Thriller, Comedy",A generic description of the show content.,75.4
s566,Movie,Show Title 566,Director 66,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4",South Korea,"January 25, 2007",2007,PG-13,132 min,Romance,A generic description of the show content.,70.1
s567,Movie,Show Title 567,Director 67,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8",South Korea,"January 8, 2019",2018,R,158 min,"Romance, Action",A generic description of the show content.,100.0
s568,TV Show,Show Title 568,Director 68,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8, Actor 9",United Kingdom,"January 17, 2016",2014,PG-13,6 Season,"Documentary, Romance",A generic description of the show content.,92.3
s569,Movie,Show Title 569,Director 69,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8, Actor 9",India,"January 13, 1994",1992,PG-13,111 min,"Documentary, Thriller, Drama",A generic description of the show content.,79.5
s570,Movie,Show Title 570,Director 70,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7",India,"January 10, 2011",2009,PG-13,179 min,"Thriller, Comedy",A generic description of the show content.,99.7
s571,Movie,Show Title 571,Director 71,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8, Actor 9",South Korea,"January 4, 2019",2019,TV-PG,162 min,"Drama, Romance",A generic description of the show content.,100.0
s572,TV Show,Show Title 572,Director 72,"Actor 0, Actor 1",United Kingdom,"January 6, 1999",1998,TV-PG,7 Season,"Action, Thriller",A generic description of the show content.,79.3
s573,TV Show,Show Title 573,Director 73,"Actor 0, Actor 1, Actor 2, Actor 3",Japan,"January 23, 2021",2019,PG-13,2 Season,"Action, Romance",A generic description of the show content.,100.0
s574,Movie,Show Title 574,Director 74,"Actor 0, Actor 1, Actor 2, Actor 3",United Kingdom,"January 13, 2015",2013,R,90 min,"Romance, Thriller, Documentary",A generic description of the show content.,100.0
s575,Movie,Show Title 575,Director 75,"Actor 0, Actor 1, Actor 2, Actor 3",United States,"January 6, 2013",2011,PG-13,152 min,"Sci-Fi, Comedy, Romance",A generic description of the show content.,72.4
s576,Movie,Show Title 576,Director 76,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4",United States,"January 1, 2020",2018,TV-14,116 min,"Comedy, Drama, Sci-Fi",A generic description of the show content.,100.0
s577,Movie,Show Title 577,Director 77,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8",India,"January 8, 2021",2021,TV-PG,149 min,Documentary,A generic description of the show content.,100.0
s578,Movie,Show Title 578,Director 78,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8, Actor 9",India,"January 9, 2020",2018,TV-PG,90 min,"Documentary, Drama, Comedy",A generic description of the show content.,100.0
s579,TV Show,Show Title 579,Director 79,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6",United States,"January 2, 2001",2001,PG-13,3 Season,Romance,A generic description of the show content.,96.9
s580,Movie,Show Title 580,Director 80,"Actor 0, Actor 1, Actor 2",Japan,"January 14, 2009",2009,TV-MA,122 min,Drama,A generic description of the show content.,97.9
s581,Movie,Show Title 581,Director 81,"Actor 0, Actor 1, Actor 2",United Kingdom,"January 25, 2002",2001,TV-14,138 min,"Documentary, Action, Drama",A generic description of the show content.,78.3
s582,Movie,Show Title 582,Director 82,"Actor 0, Actor 1, Actor 2",United States,"January 10, 1995",1994,TV-MA,177 min,"Sci-Fi, Documentary",A generic description of the show content.,73.3
s583,Movie,Show Title 583,Director 83,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4",Japan,"January 20, 2011",2011,PG-13,147 min,"Documentary, Comedy",A generic description of the show content.,100.0
s584,Movie,Show Title 584,Director 84,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5",South Korea,"January 14, 2025",2023,TV-14,91 min,"Romance, Sci-Fi",A generic description of the show content.,100.0
s585,Movie,Show Title 585,Director 85,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8",India,"January 16, 2012",2012,TV-PG,96 min,"Documentary, Thriller, Sci-Fi",A generic description of the show content.,100.0
s586,Movie,Show Title 586,Director 86,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8",United States,"January 21, 2002",2002,TV-MA,80 min,Drama,A generic description of the show content.,91.4
s587,TV Show,Show Title 587,Director 87,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4",South Korea,"January 1, 2018",2016,TV-MA,1 Season,"Action, Documentary",A generic description of the show content.,100.0
s588,Movie,Show Title 588,Director 88,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6",United States,"January 25, 1994",1994,PG-13,119 min,"Documentary, Sci-Fi",A generic description of the show content.,83.3
s589,Movie,Show Title 589,Director 89,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6",United States,"January 22, 1992",1991,R,102 min,Action,A generic description of the show content.,66.9
s590,TV Show,Show Title 590,Director 90,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8",United Kingdom,"January 26, 2021",2020,PG-13,3 Season,"Thriller, Documentary, Action",A generic description of the show content.,100.0
s591,TV Show,Show Title 591,Director 91,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6",United States,"January 26, 2011",2010,PG-13,9 Season,"Drama, Comedy, Documentary",A generic description of the show content.,99.2
s592,TV Show,Show Title 592,Director 92,"Actor 0, Actor 1, Actor 2, Actor 3",United States,"January 19, 1993",1991,R,6 Season,"Romance, Documentary",A generic description of the show content.,69.3
s593,Movie,Show Title 593,Director 93,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5",United States,"January 14, 2009",2009,R,170 min,"Romance, Drama",A generic description of the show content.,100.0
s594,TV Show,Show Title 594,Director 94,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6",United States,"January 26, 2009",2009,TV-MA,4 Season,"Action, Comedy, Drama",A generic description of the show content.,100.0
s595,TV Show,Show Title 595,Director 95,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8",India,"January 24, 1993",1991,TV-14,8 Season,"Comedy, Sci-Fi, Action",A generic description of the show content.,74.4
s596,TV Show,Show Title 596,Director 96,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8",United States,"January 13, 1998",1996,TV-PG,9 Season,"Comedy, Sci-Fi, Drama",A generic description of the show content.,84.3
s597,Movie,Show Title 597,Director 97,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8",United States,"January 2, 1992",1992,TV-PG,167 min,"Sci-Fi, Drama, Action",A generic description of the show content.,71.2
s598,TV Show,Show Title 598,Director 98,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6",United Kingdom,"January 7, 1991",1991,TV-14,10 Season,"Romance, Comedy",A generic description of the show content.,66.1
s599,Movie,Show Title 599,Director 99,"Actor 0, Actor 1, Actor 2, Actor 3",United States,"January 6, 2019",2018,PG-13,165 min,Action,A generic description of the show content.,100.0
s600,Movie,Show Title 600,Director 0,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6",United Kingdom,"January 18, 2023",2022,TV-14,93 min,Documentary,A generic description of the show content.,100.0
s601,Movie,Show Title 601,Director 1,"Actor 0, Actor 1, Actor 2",United Kingdom,"January 10, 2010",2008,TV-14,153 min,Comedy,A generic description of the show content.,78.8
s602,Movie,Show Title 602,Director 2,"Actor 0, Actor 1",United States,"January 3, 1992",1991,R,140 min,"Drama, Sci-Fi, Thriller",A generic description of the show content.,74.2
s603,Movie,Show Title 603,Director 3,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4",India,"January 23, 2020",2018,TV-PG,158 min,"Action, Sci-Fi",A generic description of the show content.,100.0
s604,Movie,Show Title 604,Director 4,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8",South Korea,"January 4, 2020",2019,TV-14,152 min,Drama,A generic description of the show content.,100.0
s605,Movie,Show Title 605,Director 5,"Actor 0, Actor 1, Actor 2, Actor 3",United Kingdom,"January 28, 2021",2019,TV-14,140 min,Comedy,A generic description of the show content.,100.0
s606,TV Show,Show Title 606,Director 6,"Actor 0, Actor 1, Actor 2",United States,"January 16, 2011",2011,TV-14,6 Season,"Thriller, Drama",A generic description of the show content.,89.8
s607,Movie,Show Title 607,Director 7,"Actor 0, Actor 1, Actor 2, Actor 3",Japan,"January 17, 2008",2008,R,178 min,"Documentary, Sci-Fi",A generic description of the show content.,77.6
s608,TV Show,Show Title 608,Director 8,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8",United Kingdom,"January 13, 2012",2010,R,9 Season,"Drama, Action, Documentary",A generic description of the show content.,90.2
s609,Movie,Show Title 609,Director 9,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4",United States,"January 27, 2002",2000,TV-PG,141 min,"Drama, Action",A generic description of the show content.,100.0
s610,Movie,Show Title 610,Director 10,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8",South Korea,"January 4, 2013",2011,TV-PG,149 min,"Comedy, Sci-Fi, Drama",A generic description of the show content.,100.0
s611,Movie,Show Title 611,Director 11,"Actor 0, Actor 1, Actor 2",India,"January 22, 2020",2018,R,102 min,"Thriller, Drama",A generic description of the show content.,100.0
s612,Movie,Show Title 612,Director 12,"Actor 0, Actor 1, Actor 2, Actor 3",United Kingdom,"January 19, 1995",1993,PG-13,91 min,Sci-Fi,A generic description of the show content.,70.3
s613,TV Show,Show Title 613,Director 13,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8",United Kingdom,"January 7, 2018",2018,TV-14,9 Season,"Thriller, Documentary",A generic description of the show content.,100.0
s614,Movie,Show Title 614,Director 14,"Actor 0, Actor 1",United Kingdom,"January 20, 2011",2009,R,135 min,"Action, Drama, Documentary",A generic description of the show content.,100.0
s615,TV Show,Show Title 615,Director 15,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6",Japan,"January 4, 1994",1993,PG-13,6 Season,"Drama, Sci-Fi, Documentary",A generic description of the show content.,79.8
s616,Movie,Show Title 616,Director 16,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7",United Kingdom,"January 13, 2016",2015,TV-PG,160 min,"Romance, Thriller",A generic description of the show content.,100.0
s617,Movie,Show Title 617,Director 17,"Actor 0, Actor 1, Actor 2, Actor 3",United States,"January 10, 2000",1998,TV-MA,104 min,"Thriller, Action, Sci-Fi",A generic description of the show content.,87.3
s618,Movie,Show Title 618,Director 18,"Actor 0, Actor 1, Actor 2, Actor 3",United States,"January 3, 1991",1991,R,98 min,"Thriller, Romance, Sci-Fi",A generic description of the show content.,69.3
s619,TV Show,Show Title 619,Director 19,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8, Actor 9",Japan,"January 14, 2019",2017,R,10 Season,Thriller,A generic description of the show content.,100.0
s620,Movie,Show Title 620,Director 20,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8",United States,"January 28, 2019",2017,TV-MA,157 min,Documentary,A generic description of the show content.,100.0
s621,TV Show,Show Title 621,Director 21,"Actor 0, Actor 1, Actor 2, Actor 3, Actor 4, Actor 5, Actor 6, Actor 7, Actor 8",United States,"January 23, 2025",2024,PG-13,10 Season,"Drama, Sci-Fi",A generic description of the show content.,100.0
